"GRD_FIXID","GRD_FLOAID","GRD_NEWID","SHAPE_Leng","SHAPE_Area","TOT_P","TOT_F","TOT_M"
"4.0.40180000.30670000","4018.3067.4","1kmN3067E4018",4000,1000000,425,217,208
"4.0.40180000.30680000","4018.3068.4","1kmN3068E4018",4000,1000000,134,64,70
"4.0.40180000.30690000","4018.3069.4","1kmN3069E4018",4000,1000000,540,275,265
"4.0.40180000.30700000","4018.3070.4","1kmN3070E4018",4000,1000000,567,299,268
"4.0.40180000.30710000","4018.3071.4","1kmN3071E4018",4000,1000000,1087,583,504
"4.0.40180000.30720000","4018.3072.4","1kmN3072E4018",4000,1000000,396,201,195
"4.0.40180000.30730000","4018.3073.4","1kmN3073E4018",4000,1000000,259,124,135
"4.0.40180000.30740000","4018.3074.4","1kmN3074E4018",4000,1000000,353,182,171
"4.0.40180000.30750000","4018.3075.4","1kmN3075E4018",4000,1000000,462,234,228
"4.0.40180000.30760000","4018.3076.4","1kmN3076E4018",4000,1000000,513,253,260
"4.0.40180000.30770000","4018.3077.4","1kmN3077E4018",4000,1000000,331,169,162
"4.0.40180000.30780000","4018.3078.4","1kmN3078E4018",4000,1000000,1117,616,501
"4.0.40180000.30790000","4018.3079.4","1kmN3079E4018",4000,1000000,24,12,12
"4.0.40180000.30800000","4018.3080.4","1kmN3080E4018",4000,1000000,569,280,289
"4.0.40180000.30810000","4018.3081.4","1kmN3081E4018","3378,02602322","504683,933656",0,0,0
"4.0.40180000.30820000","4018.3082.4","1kmN3082E4018","2249,55998101","184804,564981",0,0,0
"4.0.40180000.30830000","4018.3083.4","1kmN3083E4018","2825,15279545","474303,051826",0,0,0
"4.0.40180000.30840000","4018.3084.4","1kmN3084E4018","2342,39542617","174221,99701",0,0,0
"4.0.40180000.30850000","4018.3085.4","1kmN3085E4018","2525,30665239","309262,09309",0,0,0
"4.0.40180000.30860000","4018.3086.4","1kmN3086E4018","2642,38000644","317986,662306",0,0,0
"4.0.40180000.30950000","4018.3095.4","1kmN3095E4018","2818,17456187","403098,983008",0,0,0
"4.0.40180000.30960000","4018.3096.4","1kmN3096E4018","3790,5173386","918061,078674",0,0,0
"4.0.40180000.30970000","4018.3097.4","1kmN3097E4018","3989,67000968","995138,782034",5,2,3
"4.0.40180000.30980000","4018.3098.4","1kmN3098E4018",4000,1000000,1099,560,539
"4.0.40180000.30990000","4018.3099.4","1kmN3099E4018",4000,1000000,1096,548,548
"4.0.40180000.31000000","4018.3100.4","1kmN3100E4018",4000,1000000,141,70,71
"4.0.40180000.31010000","4018.3101.4","1kmN3101E4018",4000,1000000,130,68,62
"4.0.40180000.31020000","4018.3102.4","1kmN3102E4018",4000,1000000,427,216,211
"4.0.40180000.31030000","4018.3103.4","1kmN3103E4018",4000,1000000,2670,1350,1320
"4.0.40180000.31040000","4018.3104.4","1kmN3104E4018",4000,1000000,3247,1636,1611
"4.0.40180000.31050000","4018.3105.4","1kmN3105E4018",4000,1000000,2340,1220,1120
"4.0.40180000.31060000","4018.3106.4","1kmN3106E4018",4000,1000000,2787,1414,1373
"4.0.40180000.31070000","4018.3107.4","1kmN3107E4018",4000,1000000,996,466,530
"4.0.40180000.31080000","4018.3108.4","1kmN3108E4018",4000,1000000,0,0,0
"4.0.40180000.31090000","4018.3109.4","1kmN3109E4018",4000,1000000,140,59,81
"4.0.40180000.31100000","4018.3110.4","1kmN3110E4018",4000,1000000,44,35,9
"4.0.40180000.31110000","4018.3111.4","1kmN3111E4018",4000,1000000,1,0,1
"4.0.40180000.31120000","4018.3112.4","1kmN3112E4018",4000,1000000,0,0,0
"4.0.40180000.31130000","4018.3113.4","1kmN3113E4018",4000,1000000,0,0,0
"4.0.40180000.31140000","4018.3114.4","1kmN3114E4018",4000,1000000,0,0,0
"4.0.40180000.31150000","4018.3115.4","1kmN3115E4018",4000,1000000,0,0,0
"4.0.40180000.31160000","4018.3116.4","1kmN3116E4018",4000,1000000,341,173,168
"4.0.40180000.31170000","4018.3117.4","1kmN3117E4018",4000,1000000,612,303,309
"4.0.40180000.31180000","4018.3118.4","1kmN3118E4018",4000,1000000,174,83,91
"4.0.40180000.31190000","4018.3119.4","1kmN3119E4018",4000,1000000,52,25,27
"4.0.40180000.31200000","4018.3120.4","1kmN3120E4018",4000,1000000,79,41,38
"4.0.40180000.31210000","4018.3121.4","1kmN3121E4018",4000,1000000,53,26,27
"4.0.40180000.31220000","4018.3122.4","1kmN3122E4018",4000,1000000,177,87,90
"4.0.40180000.31230000","4018.3123.4","1kmN3123E4018",4000,1000000,31,15,16
"4.0.40180000.31240000","4018.3124.4","1kmN3124E4018",4000,1000000,8,3,5
"4.0.40180000.31250000","4018.3125.4","1kmN3125E4018",4000,1000000,0,0,0
"4.0.40180000.31260000","4018.3126.4","1kmN3126E4018",4000,1000000,0,0,0
"4.0.40180000.31270000","4018.3127.4","1kmN3127E4018",4000,1000000,0,0,0
"4.0.40180000.31280000","4018.3128.4","1kmN3128E4018","3709,21161654","862046,90223",0,0,0
"4.0.40190000.29450000","4019.2945.4","1kmN2945E4019","2869,40046251","383975,097635",0,0,0
"4.0.40190000.29460000","4019.2946.4","1kmN2946E4019",4000,1000000,465,247,218
"4.0.40190000.29470000","4019.2947.4","1kmN2947E4019",4000,1000000,2627,1316,1311
"4.0.40190000.29480000","4019.2948.4","1kmN2948E4019",4000,1000000,1279,670,609
"4.0.40190000.29490000","4019.2949.4","1kmN2949E4019",4000,1000000,367,186,181
"4.0.40190000.29500000","4019.2950.4","1kmN2950E4019",4000,1000000,339,171,168
"4.0.40190000.29510000","4019.2951.4","1kmN2951E4019",4000,1000000,392,195,197
"4.0.40190000.29520000","4019.2952.4","1kmN2952E4019",4000,1000000,104,52,52
"4.0.40190000.29530000","4019.2953.4","1kmN2953E4019",4000,1000000,158,80,78
"4.0.40190000.29540000","4019.2954.4","1kmN2954E4019",4000,1000000,16,8,8
"4.0.40190000.29550000","4019.2955.4","1kmN2955E4019",4000,1000000,146,74,72
"4.0.40190000.29560000","4019.2956.4","1kmN2956E4019",4000,1000000,10,4,6
"4.0.40190000.29570000","4019.2957.4","1kmN2957E4019",4000,1000000,292,142,150
"4.0.40190000.29580000","4019.2958.4","1kmN2958E4019",4000,1000000,137,69,68
"4.0.40190000.29590000","4019.2959.4","1kmN2959E4019",4000,1000000,1488,727,761
"4.0.40190000.29600000","4019.2960.4","1kmN2960E4019",4000,1000000,2975,1443,1532
"4.0.40190000.29610000","4019.2961.4","1kmN2961E4019",4000,1000000,2966,1523,1443
"4.0.40190000.29620000","4019.2962.4","1kmN2962E4019",4000,1000000,723,362,361
"4.0.40190000.29630000","4019.2963.4","1kmN2963E4019",4000,1000000,521,258,263
"4.0.40190000.29640000","4019.2964.4","1kmN2964E4019",4000,1000000,119,59,60
"4.0.40190000.29650000","4019.2965.4","1kmN2965E4019",4000,1000000,201,92,109
"4.0.40190000.29660000","4019.2966.4","1kmN2966E4019",4000,1000000,0,0,0
"4.0.40190000.29670000","4019.2967.4","1kmN2967E4019",4000,1000000,17,10,7
"4.0.40190000.29680000","4019.2968.4","1kmN2968E4019",4000,1000000,58,26,32
"4.0.40190000.29690000","4019.2969.4","1kmN2969E4019",4000,1000000,0,0,0
"4.0.40190000.29700000","4019.2970.4","1kmN2970E4019","3712,88917712","738871,603169",0,0,0
"4.0.40190000.29710000","4019.2971.4","1kmN2971E4019","2815,55209462","316394,862488",0,0,0
"4.0.40190000.29720000","4019.2972.4","1kmN2972E4019","359,248826769","4249,80973727",0,0,0
"4.0.40190000.29910000","4019.2991.4","1kmN2991E4019","3220,31115367","522245,579537",0,0,0
"4.0.40190000.29920000","4019.2992.4","1kmN2992E4019",4000,1000000,0,0,0
"4.0.40190000.29930000","4019.2993.4","1kmN2993E4019",4000,1000000,0,0,0
"4.0.40190000.29940000","4019.2994.4","1kmN2994E4019",4000,1000000,58,28,30
"4.0.40190000.29950000","4019.2995.4","1kmN2995E4019",4000,1000000,236,121,115
"4.0.40190000.29960000","4019.2996.4","1kmN2996E4019",4000,1000000,47,23,24
"4.0.40190000.29970000","4019.2997.4","1kmN2997E4019",4000,1000000,161,80,81
"4.0.40190000.29980000","4019.2998.4","1kmN2998E4019",4000,1000000,0,0,0
"4.0.40190000.29990000","4019.2999.4","1kmN2999E4019",4000,1000000,0,0,0
"4.0.40190000.30000000","4019.3000.4","1kmN3000E4019",4000,1000000,0,0,0
"4.0.40190000.30010000","4019.3001.4","1kmN3001E4019",4000,1000000,0,0,0
"4.0.40190000.30020000","4019.3002.4","1kmN3002E4019",4000,1000000,0,0,0
"4.0.40190000.30030000","4019.3003.4","1kmN3003E4019",4000,1000000,0,0,0
"4.0.40190000.30040000","4019.3004.4","1kmN3004E4019",4000,1000000,0,0,0
"4.0.40190000.30050000","4019.3005.4","1kmN3005E4019",4000,1000000,198,94,104
"4.0.40190000.30060000","4019.3006.4","1kmN3006E4019",4000,1000000,35,14,21
"4.0.40190000.30070000","4019.3007.4","1kmN3007E4019",4000,1000000,15,7,8
"4.0.40190000.30080000","4019.3008.4","1kmN3008E4019",4000,1000000,17,9,8
"4.0.40190000.30090000","4019.3009.4","1kmN3009E4019",4000,1000000,7,4,3
"4.0.40190000.30100000","4019.3010.4","1kmN3010E4019",4000,1000000,98,45,53
"4.0.40190000.30110000","4019.3011.4","1kmN3011E4019",4000,1000000,197,116,81
"4.0.40190000.30120000","4019.3012.4","1kmN3012E4019",4000,1000000,19,7,12
"4.0.40190000.30130000","4019.3013.4","1kmN3013E4019",4000,1000000,73,32,41
"4.0.40190000.30140000","4019.3014.4","1kmN3014E4019",4000,1000000,1,0,1
"4.0.40190000.30150000","4019.3015.4","1kmN3015E4019",4000,1000000,192,97,95
"4.0.40190000.30160000","4019.3016.4","1kmN3016E4019",4000,1000000,0,0,0
"4.0.40190000.30170000","4019.3017.4","1kmN3017E4019",4000,1000000,0,0,0
"4.0.40190000.30180000","4019.3018.4","1kmN3018E4019",4000,1000000,2,1,1
"4.0.40190000.30190000","4019.3019.4","1kmN3019E4019",4000,1000000,0,0,0
"4.0.40190000.30200000","4019.3020.4","1kmN3020E4019",4000,1000000,4,3,1
"4.0.40190000.30210000","4019.3021.4","1kmN3021E4019",4000,1000000,0,0,0
"4.0.40190000.30220000","4019.3022.4","1kmN3022E4019",4000,1000000,29,12,17
"4.0.40190000.30230000","4019.3023.4","1kmN3023E4019",4000,1000000,0,0,0
"4.0.40190000.30240000","4019.3024.4","1kmN3024E4019",4000,1000000,0,0,0
"4.0.40190000.30250000","4019.3025.4","1kmN3025E4019",4000,1000000,1,0,1
"4.0.40190000.30260000","4019.3026.4","1kmN3026E4019",4000,1000000,2,1,1
"4.0.40190000.30270000","4019.3027.4","1kmN3027E4019",4000,1000000,2,1,1
"4.0.40190000.30280000","4019.3028.4","1kmN3028E4019",4000,1000000,122,57,65
"4.0.40190000.30290000","4019.3029.4","1kmN3029E4019",4000,1000000,124,62,62
"4.0.40190000.30300000","4019.3030.4","1kmN3030E4019",4000,1000000,0,0,0
"4.0.40190000.30310000","4019.3031.4","1kmN3031E4019",4000,1000000,13,7,6
"4.0.40190000.30320000","4019.3032.4","1kmN3032E4019",4000,1000000,111,57,54
"4.0.40190000.30330000","4019.3033.4","1kmN3033E4019",4000,1000000,15,6,9
"4.0.40190000.30340000","4019.3034.4","1kmN3034E4019",4000,1000000,0,0,0
"4.0.40190000.30350000","4019.3035.4","1kmN3035E4019",4000,1000000,0,0,0
"4.0.40190000.30360000","4019.3036.4","1kmN3036E4019",4000,1000000,0,0,0
"4.0.40190000.30370000","4019.3037.4","1kmN3037E4019",4000,1000000,0,0,0
"4.0.40190000.30380000","4019.3038.4","1kmN3038E4019",4000,1000000,48,25,23
"4.0.40190000.30390000","4019.3039.4","1kmN3039E4019",4000,1000000,21,12,9
"4.0.40190000.30400000","4019.3040.4","1kmN3040E4019",4000,1000000,43,22,21
"4.0.40190000.30410000","4019.3041.4","1kmN3041E4019",4000,1000000,87,47,40
"4.0.40190000.30420000","4019.3042.4","1kmN3042E4019",4000,1000000,11,4,7
"4.0.40190000.30430000","4019.3043.4","1kmN3043E4019",4000,1000000,0,0,0
"4.0.40190000.30440000","4019.3044.4","1kmN3044E4019",4000,1000000,0,0,0
"4.0.40190000.30450000","4019.3045.4","1kmN3045E4019",4000,1000000,0,0,0
"4.0.40190000.30460000","4019.3046.4","1kmN3046E4019",4000,1000000,0,0,0
"4.0.40190000.30470000","4019.3047.4","1kmN3047E4019",4000,1000000,0,0,0
"4.0.40190000.30480000","4019.3048.4","1kmN3048E4019",4000,1000000,19,10,9
"4.0.40190000.30490000","4019.3049.4","1kmN3049E4019",4000,1000000,37,19,18
"4.0.40190000.30500000","4019.3050.4","1kmN3050E4019",4000,1000000,20,9,11
"4.0.40190000.30510000","4019.3051.4","1kmN3051E4019",4000,1000000,12,6,6
"4.0.40190000.30520000","4019.3052.4","1kmN3052E4019",4000,1000000,2,0,2
"4.0.40190000.30530000","4019.3053.4","1kmN3053E4019",4000,1000000,0,0,0
"4.0.40190000.30540000","4019.3054.4","1kmN3054E4019",4000,1000000,0,0,0
"4.0.40190000.30550000","4019.3055.4","1kmN3055E4019",4000,1000000,367,195,172
"4.0.40190000.30560000","4019.3056.4","1kmN3056E4019",4000,1000000,631,335,296
"4.0.40190000.30570000","4019.3057.4","1kmN3057E4019",4000,1000000,111,55,56
"4.0.40190000.30580000","4019.3058.4","1kmN3058E4019",4000,1000000,181,92,89
"4.0.40190000.30590000","4019.3059.4","1kmN3059E4019",4000,1000000,876,370,506
"4.0.40190000.30600000","4019.3060.4","1kmN3060E4019",4000,1000000,970,497,473
"4.0.40190000.30610000","4019.3061.4","1kmN3061E4019",4000,1000000,330,151,179
"4.0.40190000.30620000","4019.3062.4","1kmN3062E4019",4000,1000000,89,48,41
"4.0.40190000.30630000","4019.3063.4","1kmN3063E4019",4000,1000000,239,114,125
"4.0.40190000.30640000","4019.3064.4","1kmN3064E4019",4000,1000000,291,151,140
"4.0.40190000.30650000","4019.3065.4","1kmN3065E4019",4000,1000000,1056,535,521
"4.0.40190000.30660000","4019.3066.4","1kmN3066E4019",4000,1000000,2920,1537,1383
"4.0.40190000.30670000","4019.3067.4","1kmN3067E4019",4000,1000000,909,472,437
"4.0.40190000.30680000","4019.3068.4","1kmN3068E4019",4000,1000000,582,271,311
"4.0.40190000.30690000","4019.3069.4","1kmN3069E4019",4000,1000000,121,62,59
"4.0.40190000.30700000","4019.3070.4","1kmN3070E4019",4000,1000000,416,210,206
"4.0.40190000.30710000","4019.3071.4","1kmN3071E4019",4000,1000000,464,240,224
"4.0.40190000.30720000","4019.3072.4","1kmN3072E4019",4000,1000000,214,118,96
"4.0.40190000.30730000","4019.3073.4","1kmN3073E4019",4000,1000000,265,134,131
"4.0.40190000.30740000","4019.3074.4","1kmN3074E4019",4000,1000000,76,46,30
"4.0.40190000.30750000","4019.3075.4","1kmN3075E4019",4000,1000000,661,327,334
"4.0.40190000.30760000","4019.3076.4","1kmN3076E4019",4000,1000000,72,33,39
"4.0.40190000.30770000","4019.3077.4","1kmN3077E4019",4000,1000000,151,80,71
"4.0.40190000.30780000","4019.3078.4","1kmN3078E4019",4000,1000000,364,184,180
"4.0.40190000.30790000","4019.3079.4","1kmN3079E4019",4000,1000000,222,114,108
"4.0.40190000.30800000","4019.3080.4","1kmN3080E4019",4000,1000000,221,104,117
"4.0.40190000.30810000","4019.3081.4","1kmN3081E4019","3379,45374101","733971,358001",95,46,49
"4.0.40190000.30960000","4019.3096.4","1kmN3096E4019","1213,91542724","55471,0629521",0,0,0
"4.0.40190000.30970000","4019.3097.4","1kmN3097E4019","3893,17497604","918019,886224",11,5,6
"4.0.40190000.30980000","4019.3098.4","1kmN3098E4019",4000,1000000,12,6,6
"4.0.40190000.30990000","4019.3099.4","1kmN3099E4019",4000,1000000,338,171,167
"4.0.40190000.31000000","4019.3100.4","1kmN3100E4019",4000,1000000,216,110,106
"4.0.40190000.31010000","4019.3101.4","1kmN3101E4019",4000,1000000,126,67,59
"4.0.40190000.31020000","4019.3102.4","1kmN3102E4019",4000,1000000,549,259,290
"4.0.40190000.31030000","4019.3103.4","1kmN3103E4019",4000,1000000,1331,647,684
"4.0.40190000.31040000","4019.3104.4","1kmN3104E4019",4000,1000000,1423,718,705
"4.0.40190000.31050000","4019.3105.4","1kmN3105E4019",4000,1000000,1901,989,912
"4.0.40190000.31060000","4019.3106.4","1kmN3106E4019",4000,1000000,777,379,398
"4.0.40190000.31070000","4019.3107.4","1kmN3107E4019",4000,1000000,573,279,294
"4.0.40190000.31080000","4019.3108.4","1kmN3108E4019",4000,1000000,2,1,1
"4.0.40190000.31090000","4019.3109.4","1kmN3109E4019",4000,1000000,198,105,93
"4.0.40190000.31100000","4019.3110.4","1kmN3110E4019",4000,1000000,156,81,75
"4.0.40190000.31110000","4019.3111.4","1kmN3111E4019",4000,1000000,597,294,303
"4.0.40190000.31120000","4019.3112.4","1kmN3112E4019",4000,1000000,123,61,62
"4.0.40190000.31130000","4019.3113.4","1kmN3113E4019",4000,1000000,61,28,33
"4.0.40190000.31140000","4019.3114.4","1kmN3114E4019",4000,1000000,7,4,3
"4.0.40190000.31150000","4019.3115.4","1kmN3115E4019",4000,1000000,2,1,1
"4.0.40190000.31160000","4019.3116.4","1kmN3116E4019",4000,1000000,287,141,146
"4.0.40190000.31170000","4019.3117.4","1kmN3117E4019",4000,1000000,1130,552,578
"4.0.40190000.31180000","4019.3118.4","1kmN3118E4019",4000,1000000,990,488,502
"4.0.40190000.31190000","4019.3119.4","1kmN3119E4019",4000,1000000,1029,512,517
"4.0.40190000.31200000","4019.3120.4","1kmN3120E4019",4000,1000000,75,33,42
"4.0.40190000.31210000","4019.3121.4","1kmN3121E4019",4000,1000000,0,0,0
"4.0.40190000.31220000","4019.3122.4","1kmN3122E4019",4000,1000000,14,6,8
"4.0.40190000.31230000","4019.3123.4","1kmN3123E4019",4000,1000000,6,3,3
"4.0.40190000.31240000","4019.3124.4","1kmN3124E4019",4000,1000000,4,1,3
"4.0.40190000.31250000","4019.3125.4","1kmN3125E4019",4000,1000000,0,0,0
"4.0.40190000.31260000","4019.3126.4","1kmN3126E4019",4000,1000000,0,0,0
"4.0.40190000.31270000","4019.3127.4","1kmN3127E4019",4000,1000000,0,0,0
"4.0.40190000.31280000","4019.3128.4","1kmN3128E4019","3490,26720177","714156,509077",0,0,0
"4.0.40200000.29450000","4020.2945.4","1kmN2945E4020","1617,19822304","105180,518388",0,0,0
"4.0.40200000.29460000","4020.2946.4","1kmN2946E4020","3800,59153657","936526,384902",493,224,269
"4.0.40200000.29470000","4020.2947.4","1kmN2947E4020",4000,1000000,963,494,469
"4.0.40200000.29480000","4020.2948.4","1kmN2948E4020",4000,1000000,1556,838,718
"4.0.40200000.29490000","4020.2949.4","1kmN2949E4020",4000,1000000,102,55,47
"4.0.40200000.29500000","4020.2950.4","1kmN2950E4020",4000,1000000,6,2,4
"4.0.40200000.29510000","4020.2951.4","1kmN2951E4020",4000,1000000,0,0,0
"4.0.40200000.29520000","4020.2952.4","1kmN2952E4020",4000,1000000,162,83,79
"4.0.40200000.29530000","4020.2953.4","1kmN2953E4020",4000,1000000,0,0,0
"4.0.40200000.29540000","4020.2954.4","1kmN2954E4020",4000,1000000,96,46,50
"4.0.40200000.29550000","4020.2955.4","1kmN2955E4020",4000,1000000,606,303,303
"4.0.40200000.29560000","4020.2956.4","1kmN2956E4020",4000,1000000,147,72,75
"4.0.40200000.29570000","4020.2957.4","1kmN2957E4020",4000,1000000,147,70,77
"4.0.40200000.29580000","4020.2958.4","1kmN2958E4020",4000,1000000,53,26,27
"4.0.40200000.29590000","4020.2959.4","1kmN2959E4020",4000,1000000,132,66,66
"4.0.40200000.29600000","4020.2960.4","1kmN2960E4020",4000,1000000,969,483,486
"4.0.40200000.29610000","4020.2961.4","1kmN2961E4020",4000,1000000,584,289,295
"4.0.40200000.29620000","4020.2962.4","1kmN2962E4020",4000,1000000,293,145,148
"4.0.40200000.29630000","4020.2963.4","1kmN2963E4020",4000,1000000,59,32,27
"4.0.40200000.29640000","4020.2964.4","1kmN2964E4020",4000,1000000,4,1,3
"4.0.40200000.29650000","4020.2965.4","1kmN2965E4020","3975,55943278","973984,256257",17,6,11
"4.0.40200000.29660000","4020.2966.4","1kmN2966E4020","3867,91570639","888123,785229",0,0,0
"4.0.40200000.29670000","4020.2967.4","1kmN2967E4020",4000,1000000,0,0,0
"4.0.40200000.29680000","4020.2968.4","1kmN2968E4020","3739,47872077","818240,698638",0,0,0
"4.0.40200000.29690000","4020.2969.4","1kmN2969E4020","2447,72459821","191228,152194",0,0,0
"4.0.40200000.29700000","4020.2970.4","1kmN2970E4020","157,971164052","1064,32423893",0,0,0
"4.0.40200000.29910000","4020.2991.4","1kmN2991E4020","2817,28177656","469208,862837",0,0,0
"4.0.40200000.29920000","4020.2992.4","1kmN2992E4020",4000,1000000,0,0,0
"4.0.40200000.29930000","4020.2993.4","1kmN2993E4020",4000,1000000,0,0,0
"4.0.40200000.29940000","4020.2994.4","1kmN2994E4020",4000,1000000,3,2,1
"4.0.40200000.29950000","4020.2995.4","1kmN2995E4020",4000,1000000,6,1,5
"4.0.40200000.29960000","4020.2996.4","1kmN2996E4020",4000,1000000,146,71,75
"4.0.40200000.29970000","4020.2997.4","1kmN2997E4020",4000,1000000,0,0,0
"4.0.40200000.29980000","4020.2998.4","1kmN2998E4020",4000,1000000,9,5,4
"4.0.40200000.29990000","4020.2999.4","1kmN2999E4020",4000,1000000,175,90,85
"4.0.40200000.30000000","4020.3000.4","1kmN3000E4020",4000,1000000,161,76,85
"4.0.40200000.30010000","4020.3001.4","1kmN3001E4020",4000,1000000,68,29,39
"4.0.40200000.30020000","4020.3002.4","1kmN3002E4020",4000,1000000,201,104,97
"4.0.40200000.30030000","4020.3003.4","1kmN3003E4020",4000,1000000,22,14,8
"4.0.40200000.30040000","4020.3004.4","1kmN3004E4020",4000,1000000,0,0,0
"4.0.40200000.30050000","4020.3005.4","1kmN3005E4020",4000,1000000,103,49,54
"4.0.40200000.30060000","4020.3006.4","1kmN3006E4020",4000,1000000,4,1,3
"4.0.40200000.30070000","4020.3007.4","1kmN3007E4020",4000,1000000,9,6,3
"4.0.40200000.30080000","4020.3008.4","1kmN3008E4020",4000,1000000,0,0,0
"4.0.40200000.30090000","4020.3009.4","1kmN3009E4020",4000,1000000,9,5,4
"4.0.40200000.30100000","4020.3010.4","1kmN3010E4020",4000,1000000,843,422,421
"4.0.40200000.30110000","4020.3011.4","1kmN3011E4020",4000,1000000,245,112,133
"4.0.40200000.30120000","4020.3012.4","1kmN3012E4020",4000,1000000,86,46,40
"4.0.40200000.30130000","4020.3013.4","1kmN3013E4020",4000,1000000,33,16,17
"4.0.40200000.30140000","4020.3014.4","1kmN3014E4020",4000,1000000,0,0,0
"4.0.40200000.30150000","4020.3015.4","1kmN3015E4020",4000,1000000,0,0,0
"4.0.40200000.30160000","4020.3016.4","1kmN3016E4020",4000,1000000,0,0,0
"4.0.40200000.30170000","4020.3017.4","1kmN3017E4020",4000,1000000,0,0,0
"4.0.40200000.30180000","4020.3018.4","1kmN3018E4020",4000,1000000,0,0,0
"4.0.40200000.30190000","4020.3019.4","1kmN3019E4020",4000,1000000,0,0,0
"4.0.40200000.30200000","4020.3020.4","1kmN3020E4020",4000,1000000,12,5,7
"4.0.40200000.30210000","4020.3021.4","1kmN3021E4020",4000,1000000,0,0,0
"4.0.40200000.30220000","4020.3022.4","1kmN3022E4020",4000,1000000,0,0,0
"4.0.40200000.30230000","4020.3023.4","1kmN3023E4020",4000,1000000,0,0,0
"4.0.40200000.30240000","4020.3024.4","1kmN3024E4020",4000,1000000,173,81,92
"4.0.40200000.30250000","4020.3025.4","1kmN3025E4020",4000,1000000,0,0,0
"4.0.40200000.30260000","4020.3026.4","1kmN3026E4020",4000,1000000,0,0,0
"4.0.40200000.30270000","4020.3027.4","1kmN3027E4020",4000,1000000,172,86,86
